X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9805517765469,40.7683044693163,2B-PM-1013-05,02B,PM,10132018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,true,false,false,climbing fence!,false,false,false,false,false,false,false,false,snuck into bike cart!,POINT (-73.9805517765469 40.7683044693163)
-73.9693209851947,40.7707450042769,8I-AM-1006-01,08I,AM,10062018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,true,false,false,false,,true,false,false,false,false,false,true,false,,POINT (-73.9693209851947 40.7707450042769)
-73.9567062023419,40.797482865196,40C-PM-1006-02,40C,PM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9567062023419 40.797482865196)
-73.9610388059192,40.79395293584,34B-PM-1007-01,34B,PM,10072018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9610388059192 40.79395293584)
-73.9576223390082,40.7979746639647,40B-AM-1019-04,40B,AM,10192018,4,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,true,true,false,,POINT (-73.9576223390082 40.79797466396471)
-73.9575517912392,40.7889158268192,31H-PM-1008-05,31H,PM,10082018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9575517912392 40.7889158268192)
-73.9676539688726,40.7777229934129,16F-AM-1008-02,16F,AM,10082018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,near fence,false,false,false,false,true,,false,false,false,false,true,false,false,false,,POINT (-73.9676539688726 40.7777229934129)
-73.9778730762957,40.770827251547,5B-PM-1013-05,05B,PM,10132018,5,Adult,Gray,,Gray+,,Above Ground,3,,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9778730762957 40.770827251547)
-73.9754696312232,40.768191647092,4E-AM-1020-02,04E,AM,10202018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,15,,false,false,true,false,true,foraging (on the tree itself),false,false,false,false,false,false,true,false,,POINT (-73.9754696312232 40.768191647092)
-73.9666945123922,40.7839956493194,22C-PM-1006-11,22C,PM,10062018,11,Juvenile,Gray,,Gray+,,Above Ground,13,,false,false,true,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9666945123922 40.7839956493194)
-73.9789401448556,40.7697373141498,4B-AM-1010-04,04B,AM,10102018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,true,false,false,,POINT (-73.9789401448556 40.7697373141498)
-73.9726828460055,40.7705707694822,7F-AM-1008-08,07F,AM,10082018,8,Adult,Gray,,Gray+,,Above Ground,20,,false,false,true,false,false,playing w/ #9,false,false,false,false,false,false,true,false,,POINT (-73.9726828460055 40.7705707694822)
-73.9782603348665,40.7705790257951,5B-PM-1013-06,05B,PM,10132018,6,Adult,Gray,,Gray+,,Above Ground,5,,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9782603348665 40.7705790257951)
-73.9753093777,40.7666673897583,2F-AM-1006-04,02F,AM,10062018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Beautiful white puff at the end of its tail,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.97530937770001 40.7666673897583)
-73.9544278270221,40.7987827316512,42D-PM-1013-02,42D,PM,10132018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,"Gray tail, Cinnamon feet",Ground Plane,FALSE,,false,true,false,false,true,"chasing (chased by #1),found a nut,buried it",false,false,false,false,false,false,true,false,,POINT (-73.9544278270221 40.7987827316512)
-73.9728836727349,40.770815850599,7F-AM-1008-10,07F,AM,10082018,10,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9728836727349 40.770815850599)
-73.9545929242174,40.7986940168685,42D-AM-1014-02,42D,AM,10142018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9545929242174 40.7986940168685)
-73.9734644470766,40.7782766486921,14A-PM-1014-05,14A,PM,10142018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.97346444707661 40.7782766486921)
-73.9690362384597,40.7767162824413,14F-PM-1012-09,14F,PM,10122018,9,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9690362384597 40.7767162824413)
-73.9628932797886,40.7923116396365,32B-PM-1010-05,32B,PM,10102018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9628932797886 40.7923116396365)
-73.9770508584979,40.7710769301257,6C-AM-1007-02,06C,AM,10072018,2,Adult,,,+,,Above Ground,15,,false,false,true,false,false,pulling things off branches,false,false,false,false,false,false,false,false,,POINT (-73.9770508584979 40.7710769301257)
-73.9545425520879,40.7956853415959,39F-PM-1006-04,39F,PM,10062018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,35,in tree,false,false,true,false,false,climbing down,false,false,false,false,false,false,false,true,ran when saw me,POINT (-73.9545425520879 40.7956853415959)
-73.9639024988123,40.7776953065849,18I-PM-1007-01,18I,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,25,,false,false,true,true,true,hanging upside down,false,false,false,false,false,false,true,false,,POINT (-73.9639024988123 40.7776953065849)
-73.9607056611532,40.7889786103871,30E-AM-1008-03,30E,AM,10082018,3,Adult,Gray,,Gray+,,Above Ground,6,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9607056611532 40.7889786103871)
-73.9655238539833,40.7815633947684,21E-AM-1017-03,21E,AM,10172018,3,Adult,Gray,,Gray+,,Above Ground,7,,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9655238539833 40.7815633947684)
-73.9746049088475,40.7728776887397,8C-AM-1007-01,08C,AM,10072018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,"behind fence, safe",true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9746049088475 40.7728776887397)
-73.9599202233536,40.7972599930224,38A-AM-1019-02,38A,AM,10192018,2,Adult,Gray,,Gray+,,Above Ground,3,,true,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9599202233536 40.7972599930224)
-73.9806718258385,40.7692776896995,2A-AM-1010-07,02A,AM,10102018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,true,false,false,false,couldn't get near,POINT (-73.9806718258385 40.76927768969951)
-73.9564215689843,40.7957539444068,38E-AM-1010-01,38E,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9564215689843 40.7957539444068)
-73.9642666013207,40.7810384867375,21G-PM-1007-03,21G,PM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,true,false,false,true,false,,POINT (-73.96426660132072 40.7810384867375)
-73.9752029513644,40.7671734667361,3F-AM-1006-04,03F,AM,10062018,4,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,on a rock,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9752029513644 40.7671734667361)
-73.9755836827968,40.7670239327996,2F-PM-1014-02,02F,PM,10142018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9755836827968 40.7670239327996)
-73.9744555348544,40.7728498106357,8D-PM-1007-03,08D,PM,10072018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,,,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9744555348544 40.7728498106357)
-73.9635606199784,40.782206970617,22G-AM-1018-03,22G,AM,10182018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9635606199784 40.782206970617)
-73.9734969320943,40.7722754599865,8E-AM-1013-01,08E,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9734969320943 40.7722754599865)
-73.9615090149261,40.7945150173918,35A-PM-1013-09,35A,PM,10132018,9,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9615090149261 40.7945150173918)
-73.9770119133023,40.7732949090005,8A-AM-1013-04,08A,AM,10132018,4,Juvenile,,,+,,Above Ground,4,fence,true,true,false,true,true,playing tag together,false,false,false,false,false,true,false,false,,POINT (-73.9770119133023 40.7732949090005)
-73.9737060043988,40.7725660224983,8D-AM-1007-05,08D,AM,10072018,5,Adult,Gray,,Gray+,,Above Ground,15,,false,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9737060043988 40.7725660224983)
-73.9736873018042,40.7649106677138,1I-PM-1012-02,01I,PM,10122018,2,Juvenile,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Above Ground,1,tree,false,false,true,false,false,,true,false,false,false,false,false,false,true,,POINT (-73.9736873018042 40.7649106677138)
-73.9617519095277,40.7947179071388,35A-PM-1013-04,35A,PM,10132018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,In the weeds by the pool,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9617519095277 40.7947179071388)
-73.9594391759139,40.784115697669,26I-PM-1010-03,26I,PM,10102018,3,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",black in tail,Above Ground,15,tree,false,false,true,true,true,,false,false,false,false,true,false,true,false,,POINT (-73.9594391759139 40.784115697669)
-73.9713665249614,40.7697178648002,7H-AM-1006-01,07H,AM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,nut in mouth,false,false,false,false,false,false,true,false,,POINT (-73.9713665249614 40.7697178648002)
-73.9759428006237,40.7715081817329,7C-PM-1020-06,07C,PM,10202018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,false,,false,true,false,false,false,false,false,false,,POINT (-73.9759428006237 40.7715081817329)
-73.9710025484537,40.7792529489016,16C-AM-1014-01,16C,AM,10142018,1,Juvenile,Gray,,Gray+,,Above Ground,40,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9710025484537 40.7792529489016)
-73.9527196716568,40.792363826828,36I-PM-1007-11,36I,PM,10072018,11,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,3,,false,false,true,false,false,,false,false,false,false,false,false,false,true,me!,POINT (-73.9527196716568 40.792363826828)
-73.9592392692535,40.7961869951798,37B-AM-1018-02,37B,AM,10182018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9592392692535 40.7961869951798)
-73.9747060143742,40.7728528164878,8C-AM-1007-02,08C,AM,10072018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,peeps out from behind tree at cooing tourists,POINT (-73.9747060143742 40.7728528164878)
-73.9726459773995,40.7656357433691,2I-AM-1006-02,02I,AM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9726459773995 40.7656357433691)
-73.9560731738677,40.7980336018554,41D-PM-1014-02,41D,PM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9560731738677 40.7980336018554)
-73.9701408623121,40.7695511718541,7I-PM-1013-04,07I,PM,10132018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,Grass,true,false,false,true,false,,false,false,false,true,false,false,false,false,,POINT (-73.9701408623121 40.7695511718541)
-73.9699513151755,40.7722062991044,10G-PM-1017-05,10G,PM,10172018,5,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9699513151755 40.7722062991044)
-73.9770628333002,40.7728567364852,7B-AM-1008-06,07B,AM,10082018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9770628333002 40.7728567364852)
-73.9736800575584,40.7783069735758,14A-PM-1014-04,14A,PM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,true,false,false,false,chasing (#3),false,false,false,false,true,false,true,false,,POINT (-73.9736800575584 40.7783069735758)
-73.9564632239432,40.7904807427954,33G-AM-1013-01,33G,AM,10132018,1,Adult,Cinnamon,,Cinnamon+,,Above Ground,13,shelter in hole in tree,false,false,true,false,false,,false,false,false,false,false,false,true,true,,POINT (-73.9564632239432 40.7904807427954)
-73.9653135277149,40.7817434070169,21E-PM-1012-01,21E,PM,10122018,1,Adult,Gray,,Gray+,,Above Ground,20,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9653135277149 40.7817434070169)
-73.9708860879459,40.7768376656119,14D-PM-1019-15,14D,PM,10192018,15,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9708860879459 40.7768376656119)
-73.9530535624781,40.7929809144271,37I-AM-1010-02,37I,AM,10102018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9530535624781 40.7929809144271)
-73.9734654671008,40.7715988711659,8E-PM-1008-06,08E,PM,10082018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9734654671008 40.7715988711659)
-73.9619673317128,40.7924176673037,33B-PM-1010-08,33B,PM,10102018,8,Juvenile,Gray,,Gray+,,Above Ground,,running up tree,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9619673317128 40.7924176673037)
-73.9669782832746,40.7841166727168,22C-PM-1006-13,22C,PM,10062018,13,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9669782832746 40.7841166727168)
-73.9795585338537,40.768895893226,3B-PM-1007-08,03B,PM,10072018,8,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9795585338537 40.768895893226)
-73.9790263372004,40.7683513714892,2C-PM-1013-07,02C,PM,10132018,7,Adult,Gray,White,Gray+White,,,,,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9790263372004 40.7683513714892)
-73.969347812694,40.7744098063421,12G-PM-1007-02,12G,PM,10072018,2,,Gray,,Gray+,,Above Ground,,in tree,false,true,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.969347812694 40.7744098063421)
-73.9762494239719,40.7750175306716,10A-AM-1006-01,10A,AM,10062018,1,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,near Strawberry Fields,false,false,false,true,false,eating (a peanut),false,false,false,false,false,true,false,false,,POINT (-73.9762494239719 40.7750175306716)
-73.9763373510536,40.7741168933928,9B-PM-1013-09,09B,PM,10132018,9,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,false,true,runs from (people),POINT (-73.9763373510536 40.7741168933928)
-73.9498421746221,40.7969397424182,42I-PM-1014-02,42I,PM,10142018,2,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,8,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9498421746221 40.7969397424182)
-73.9695881075086,40.7842441291991,21A-AM-1019-01,21A,AM,10192018,1,Juvenile,Gray,Black,Gray+Black,,Above Ground,3,,false,false,true,false,false,,false,false,false,false,false,false,false,false,"keeps to tree,drops down on side away from people",POINT (-73.9695881075086 40.7842441291991)
-73.9766342125035,40.7715437147052,6C-AM-1007-08,06C,AM,10072018,8,Adult,,,+,,Above Ground,35,,false,false,true,false,false,dropping acorns,false,false,false,false,false,false,false,false,,POINT (-73.9766342125035 40.7715437147052)
-73.969570012716,40.7816501516863,19B-PM-1018-04,19B,PM,10182018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.969570012716 40.7816501516863)
-73.9557399927792,40.7971563708988,40D-PM-1013-07,40D,PM,10132018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,true,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9557399927792 40.7971563708988)
-73.9768254058709,40.7716757945251,6C-PM-1020-03,06C,PM,10202018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.9768254058709 40.7716757945251)
-73.9736016229655,40.7723781376714,8D-AM-1007-03,08D,AM,10072018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,ran up tree when approached,POINT (-73.9736016229655 40.77237813767141)
-73.9690498876944,40.7700011818847,8I-AM-1006-07,08I,AM,10062018,7,Adult,Gray,White,Gray+White,White ring on short tail,Above Ground,20,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9690498876944 40.7700011818847)
-73.9800499498034,40.7702181099573,4A-PM-1007-05,04A,PM,10072018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,At rock,false,false,false,false,true,,false,false,false,true,true,false,true,false,,POINT (-73.9800499498034 40.770218109957305)
-73.974519308015,40.7691228794395,5E-AM-1008-02,05E,AM,10082018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,8,trellis,true,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.974519308015 40.7691228794395)
-73.9561600237284,40.7953143196705,38E-AM-1010-10,38E,AM,10102018,10,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,over a log across stream,false,false,false,false,false,chillin',false,false,false,false,false,false,false,true,runs from leaf blower,POINT (-73.9561600237284 40.7953143196705)
-73.9696720362627,40.7791851598197,17D-AM-1008-04,17D,AM,10082018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9696720362627 40.7791851598197)
-73.9729142912203,40.7724091146678,9E-AM-1008-03,09E,AM,10082018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9729142912203 40.7724091146678)
-73.9583944353352,40.7979689846815,39B-PM-1014-04,39B,PM,10142018,4,Adult,Gray,,Gray+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,true,true,runs from (me—when i approached),POINT (-73.9583944353352 40.7979689846815)
-73.9649465476871,40.7822708362663,22F-PM-1014-07,22F,PM,10142018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9649465476871 40.7822708362663)
-73.9645989003589,40.7782157459155,18H-PM-1014-01,18H,PM,10142018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9645989003589 40.7782157459155)
-73.9746934810667,40.7659431884158,2G-PM-1007-02,02G,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,burying nut,false,false,false,false,true,false,true,false,,POINT (-73.9746934810667 40.7659431884158)
-73.9691821206863,40.7763203164339,14F-PM-1012-03,14F,PM,10122018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9691821206863 40.7763203164339)
-73.9682688752331,40.7711934835539,9I-PM-1010-06,09I,PM,10102018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9682688752331 40.7711934835539)
-73.9611399573659,40.781130706026,22I-AM-1007-01,22I,AM,10072018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9611399573659 40.781130706026005)
-73.9640989602986,40.7899295439265,29B-PM-1010-03,29B,PM,10102018,3,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,true,false,false,,POINT (-73.9640989602986 40.7899295439265)
-73.9746940851342,40.7760966488186,11B-PM-1014-02,11B,PM,10142018,2,Juvenile,Gray,,Gray+,,Above Ground,10,,false,true,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9746940851342 40.7760966488186)
-73.9589698681439,40.7906520520417,32E-PM-1017-06,32E,PM,10172018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,treed area,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9589698681439 40.7906520520417)
-73.9777497645834,40.7677344709178,2D-AM-1007-04,02D,AM,10072018,4,Adult,Gray,,Gray+,,Above Ground,100,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9777497645834 40.7677344709178)
-73.9566686940197,40.794924397955,37E-PM-1006-05,37E,PM,10062018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9566686940197 40.794924397955)
-73.9594332600733,40.7960622445291,37B-PM-1013-02,37B,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9594332600733 40.7960622445291)
-73.9568726508546,40.7878795081255,30I-PM-1006-03,30I,PM,10062018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,up tree,POINT (-73.9568726508546 40.7878795081255)
-73.9545399102352,40.7898646267709,33I-PM-1006-06,33I,PM,10062018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9545399102352 40.7898646267709)
-73.9638167248251,40.7776485679354,18I-PM-1007-03,18I,PM,10072018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,25,,false,false,true,false,false,,false,false,false,false,false,false,false,false,stared at me,POINT (-73.9638167248251 40.77764856793541)
-73.9638141923763,40.7829225326288,23F-PM-1013-03,23F,PM,10132018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,true,false,true,false,"indifferent (noticed me,busy eating,foraging)",POINT (-73.9638141923763 40.7829225326288)
-73.9759258407288,40.7667622711142,2F-PM-1014-05,02F,PM,10142018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9759258407288 40.7667622711142)
-73.9790889008147,40.7676402781925,1C-PM-1013-01,01C,PM,10132018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9790889008147 40.7676402781925)
-73.9637824756607,40.7904737110761,30B-AM-1007-08,30B,AM,10072018,8,Adult,Gray,,Gray+,,Above Ground,40,,true,false,false,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9637824756607 40.7904737110761)
-73.9678822983274,40.7802960985637,18E-PM-1006-01,18E,PM,10062018,1,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9678822983274 40.7802960985637)
-73.9593373093799,40.7982428507976,39A-PM-1014-03,39A,PM,10142018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Higlights. Made executive adjustments.,Above Ground,6,Jumped from ground onto branch,false,false,false,false,true,digging?,false,false,false,false,true,false,true,false,,POINT (-73.95933730937992 40.7982428507976)
-73.9754790964561,40.768336388516,4E-PM-1008-07,04E,PM,10082018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9754790964561 40.768336388516)
-73.9677593344667,40.7763054313195,15G-PM-1019-07,15G,PM,10192018,7,Adult,,,+,,Above Ground,5,,false,true,false,false,false,,false,false,false,false,true,false,false,false,,POINT (-73.9677593344667 40.7763054313195)
-73.9547031549299,40.7978867539322,41E-PM-1013-01,41E,PM,10132018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9547031549299 40.7978867539322)
-73.96052295327,40.7934359372871,34C-PM-1012-04,34C,PM,10122018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.96052295327 40.7934359372871)
-73.9703705008688,40.7818586173755,19B-PM-1018-02,19B,PM,10182018,2,Adult,Gray,"Black, Cinnamon","Gray+Black, Cinnamon",Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9703705008688 40.7818586173755)
-73.973268329435,40.7708296517073,7E-AM-1006-05,07E,AM,10062018,5,Adult,Gray,,Gray+,,Above Ground,25,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.973268329435 40.7708296517073)
-73.9593781427412,40.7841519912635,26I-AM-1010-02,26I,AM,10102018,2,Adult,Gray,,Gray+,,Above Ground,40,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.95937814274122 40.7841519912635)
-73.9730196342874,40.766022437401,3H-PM-1014-06,03H,PM,10142018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9730196342874 40.766022437401)
